Date,Price Open,Price Low,Price High,Price Close,Volume
2000-07-28,489.867380524,489.867380524,489.867380524,489.867380524,13469.0
2000-09-25,554.162474217,554.162474217,554.162474217,554.162474217,98328.0
2000-09-27,554.162474217,554.162474217,554.162474217,554.162474217,251883.0
2000-10-02,557.224145345,557.224145345,557.224145345,557.224145345,258618.0
2000-10-04,557.224145345,557.224145345,557.224145345,557.224145345,230332.0
2000-10-06,557.224145345,557.224145345,557.224145345,557.224145345,218209.0
2000-10-30,649.074279194,649.074279194,649.074279194,649.074279194,568421.0
2004-11-10,1313.892333538,1313.232969704,1324.22236694,1324.22236694,162714.0
2004-12-01,1324.66194283,1313.232969704,1340.706462794,1313.232969704,891874.0
2005-01-18,1346.201161412,1335.211764176,1351.69586003,1335.211764176,433275.0
2009-01-06,3023.453401591,2971.12321196,3038.957075247,3038.957075247,1465058.0
2009-02-04,2742.427284135,2713.35453147,2821.888712729,2767.6216221,564744.0
2009-05-12,5223.207473081,5128.240064479,5548.810016857,5548.810016857,7338644.0
2009-12-10,5806.578697347,5672.75805935,6044.516475861,5672.75805935,3636731.0
2010-01-13,6064.347377837,5714.064550074,6292.355420202,6292.355420202,3893650.0
2010-01-15,6227.148649725,6058.285306102,6278.58658996,6072.054136343,2041193.0
2010-01-18,5847.279015319,5782.908701279,5989.441154896,5782.908701279,3170721.0
2010-01-20,5820.145470004,5782.908701279,5975.672324655,5782.908701279,1535512.0
2010-01-26,5847.279015319,5714.064550074,5865.521682726,5865.521682726,1678381.0
2010-03-02,6159.314786438,6127.129457308,6251.048929478,6127.129457308,1542438.0
2010-03-03,6294.982513012,6154.66711779,6306.124250443,6278.58658996,2582158.0
2010-03-17,6788.033308883,6760.4956484,6884.415120571,6884.415120571,13586586.0
2010-03-26,6953.259271776,6953.259271776,7159.791725393,7159.791725393,5013944.0
2010-04-19,6953.259271776,6953.259271776,7022.103422982,6953.259271776,3433835.0
2010-04-26,7022.103422982,7022.103422982,7159.791725393,7090.947574188,1504806.0
2010-04-28,7159.791725393,7022.103422982,7159.791725393,7159.791725393,2699170.0
